,Country/Region,Confirmed,Deaths,Recovered
139,New Caledonia,15,0.0,15
140,Maldives,14,0.0,5
141,El Salvador,13,0.0,13
142,Tanzania,13,0.0,13
143,Djibouti,12,0.0,12
144,Equatorial Guinea,12,0.0,12
145,Dominica,11,0.0,11
146,Mali,11,0.0,11
147,Mongolia,11,0.0,11
148,Saint Martin,11,0.0,11
149,Niger,10,1.0,9
150,Bahamas,9,0.0,8
151,Greenland,9,0.0,7
152,Cayman Islands,8,1.0,7
153,Guinea,8,0.0,8
154,Haiti,8,0.0,8
155,Namibia,8,0.0,6
156,Suriname,8,0.0,8
157,Curaçao,7,1.0,4
158,Gabon,7,1.0,6
159,Antigua and Barbuda,7,0.0,7
160,Grenada,7,0.0,7
161,Mozambique,7,0.0,7
162,Seychelles,7,0.0,7
163,Benin,6,0.0,6
164,Eritrea,6,0.0,6
165,Laos,6,0.0,6
166,Eswatini,6,0.0,6
167,Cabo Verde,5,1.0,4
168,Guyana,5,1.0,4
169,Zimbabwe,5,1.0,4
170,Fiji,5,0.0,5
171,Montserrat,5,0.0,5
172,Myanmar,5,0.0,5
173,Syria,5,0.0,5
174,Angola,4,0.0,4
175,Congo,4,0.0,4
176,Vatican City,4,0.0,4
177,Gambia,3,1.0,2
178,Sudan,3,1.0,2
179,Nepal,3,0.0,2
180,Bhutan,3,0.0,3
181,CAR,3,0.0,3
182,Chad,3,0.0,3
183,Liberia,3,0.0,3
184,Mauritania,3,0.0,3
185,St. Barth,3,0.0,3
186,Saint Lucia,3,0.0,2
187,Sint Maarten,3,0.0,3
188,Somalia,3,0.0,3
189,Nicaragua,2,1.0,1
190,Anguilla,2,0.0,2
191,Belize,2,0.0,2
192,British Virgin Islands,2,0.0,2
193,Guinea-Bissau,2,0.0,2
194,Saint Kitts and Nevis,2,0.0,2
195,Turks and Caicos,2,0.0,2
196,Libya,1,0.0,1
197,Papua New Guinea,1,0.0,1
198,St. Vincent Grenadines,1,0.0,1
199,Timor-Leste,1,0.0,1
