,Country/Region,Confirmed,Deaths,Recovered
67,Hungary,3535,462.0,1400.0
68,Cameroon,3529,140.0,1567.0
69,Azerbaijan,3387,40.0,2055.0
70,Thailand,3031,56.0,2857.0
71,Greece,2836,165.0,1374.0
72,Guinea,2796,16.0,1263.0
73,Uzbekistan,2791,13.0,2314.0
74,Honduras,2646,142.0,319.0
75,Sudan,2591,105.0,247.0
76,Senegal,2544,26.0,1076.0
77,Bosnia and Herzegovina,2304,133.0,1464.0
78,Bulgaria,2235,110.0,612.0
79,Croatia,2228,95.0,1946.0
80,Ivory Coast,2119,28.0,1040.0
81,Guatemala,1912,35.0,138.0
82,Cuba,1881,79.0,1505.0
83,North Macedonia,1817,104.0,1301.0
84,Iceland,1802,10.0,1786.0
85,Estonia,1784,64.0,938.0
86,Tajikistan,1729,41.0,0.0
87,Lithuania,1547,59.0,997.0
88,DRC,1538,61.0,272.0
89,Djibouti,1518,7.0,1018.0
90,New Zealand,1499,21.0,1433.0
91,Slovakia,1495,28.0,1185.0
92,Slovenia,1466,104.0,1335.0
93,Somalia,1455,57.0,163.0
94,Gabon,1432,11.0,301.0
95,El Salvador,1413,30.0,474.0
96,Mayotte,1370,18.0,627.0
97,Kyrgyzstan,1216,14.0,827.0
98,Maldives,1106,4.0,58.0
99,Hong Kong,1056,4.0,1025.0
100,Tunisia,1043,45.0,819.0
101,Guinea-Bissau,1032,4.0,38.0
102,Latvia,1009,19.0,662.0
103,Sri Lanka,992,9.0,559.0
104,Albania,948,31.0,727.0
105,Lebanon,931,26.0,251.0
106,Cyprus,917,17.0,515.0
107,Kenya,912,50.0,336.0
108,Niger,909,55.0,714.0
109,Mali,874,52.0,512.0
110,Costa Rica,866,10.0,575.0
111,Burkina Faso,796,51.0,652.0
112,Paraguay,788,11.0,219.0
113,Andorra,761,51.0,624.0
114,Zambia,761,7.0,192.0
115,Uruguay,737,20.0,569.0
116,Equatorial Guinea,719,7.0,22.0
117,Diamond Princess,712,13.0,651.0
118,Georgia,701,12.0,432.0
119,San Marino,654,41.0,203.0
120,Jordan,629,9.0,413.0
121,Venezuela,618,10.0,253.0
122,Malta,558,6.0,456.0
123,Channel Islands,555,43.0,475.0
124,Haiti,533,21.0,21.0
125,Jamaica,520,9.0,127.0
126,Chad,519,53.0,117.0
127,Sierra Leone,519,33.0,148.0
128,Tanzania,509,21.0,183.0
129,Réunion,446,0.0,354.0
130,Taiwan,440,7.0,398.0
131,Congo,412,15.0,110.0
132,Palestine,388,2.0,337.0
133,Nepal,375,2.0,36.0
134,Ethiopia,352,5.0,116.0
135,Benin,339,2.0,83.0
136,Isle of Man,335,24.0,296.0
137,Mauritius,332,10.0,322.0
138,Togo,330,12.0,106.0
139,Cabo Verde,328,3.0,85.0
140,CAR,327,0.0,13.0
141,Montenegro,324,9.0,311.0
142,Vietnam,324,0.0,263.0
143,Madagascar,322,1.0,119.0
144,Rwanda,297,0.0,203.0
145,South Sudan,290,4.0,4.0
146,Uganda,248,0.0,63.0
147,Sao Tome and Principe,246,7.0,4.0
148,Liberia,229,22.0,123.0
149,French Guiana,210,1.0,131.0
150,Eswatini,205,2.0,78.0
151,Martinique,192,14.0,91.0
152,Myanmar,188,6.0,101.0
153,Faeroe Islands,187,0.0,187.0
154,Guadeloupe,155,13.0,109.0
155,Gibraltar,147,0.0,145.0
156,Mozambique,145,0.0,44.0
157,Brunei,141,1.0,136.0
158,Mongolia,140,0.0,24.0
159,Yemen,130,20.0,1.0
160,Bermuda,125,9.0,77.0
161,Guyana,124,10.0,44.0
162,Cambodia,122,0.0,122.0
163,Trinidad and Tobago,116,8.0,107.0
164,Aruba,101,3.0,93.0
165,Monaco,97,4.0,87.0
166,Bahamas,96,11.0,43.0
167,Cayman Islands,94,1.0,55.0
168,Barbados,88,7.0,68.0
169,Liechtenstein,82,1.0,55.0
170,Mauritania,81,4.0,7.0
171,Sint Maarten,77,15.0,54.0
172,Malawi,70,3.0,27.0
173,Libya,65,3.0,35.0
174,French Polynesia,60,0.0,60.0
175,Syria,58,3.0,36.0
176,Angola,50,3.0,17.0
177,Zimbabwe,46,4.0,18.0
178,Macao,45,0.0,44.0
179,Burundi,42,1.0,20.0
180,Saint Martin,39,3.0,30.0
181,Eritrea,39,0.0,39.0
182,Nicaragua,25,8.0,7.0
183,Antigua and Barbuda,25,3.0,19.0
184,Botswana,25,1.0,17.0
185,Gambia,24,1.0,13.0
186,Timor-Leste,24,0.0,24.0
187,Grenada,22,0.0,14.0
188,Bhutan,21,0.0,5.0
189,Laos,19,0.0,14.0
190,Belize,18,2.0,16.0
191,Fiji,18,0.0,15.0
192,New Caledonia,18,0.0,18.0
193,Saint Lucia,18,0.0,18.0
194,St. Vincent Grenadines,17,0.0,14.0
195,Curaçao,16,1.0,14.0
196,Dominica,16,0.0,16.0
197,Namibia,16,0.0,13.0
198,Saint Kitts and Nevis,15,0.0,14.0
199,Falkland Islands,13,0.0,13.0
200,Turks and Caicos,12,1.0,10.0
201,Vatican City,12,0.0,2.0
202,Comoros,11,1.0,3.0
203,Montserrat,11,1.0,10.0
204,Suriname,11,1.0,9.0
205,Greenland,11,0.0,11.0
206,Seychelles,11,0.0,11.0
207,MS Zaandam,9,2.0,0.0
208,British Virgin Islands,8,1.0,6.0
209,Papua New Guinea,8,0.0,8.0
210,Caribbean Netherlands,6,0.0,6.0
211,St. Barth,6,0.0,6.0
212,Western Sahara,6,0.0,6.0
213,Anguilla,3,0.0,3.0
214,Lesotho,1,0.0,0.0
215,Saint Pierre Miquelon,1,0.0,1.0
