,Country/Region,Confirmed,Deaths,Recovered
116,DRC,81,8.0,71
117,Rwanda,70,0.0,70
118,Gibraltar,69,0.0,35
119,Paraguay,64,3.0,60
120,Liechtenstein,62,0.0,62
121,Kenya,50,1.0,48
122,Aruba,50,0.0,49
123,Bangladesh,49,5.0,25
124,Monaco,49,1.0,47
125,Isle of Man,49,0.0,49
126,French Guiana,43,0.0,37
127,Madagascar,43,0.0,43
128,Macao,38,0.0,28
129,Guatemala,36,1.0,25
130,Jamaica,36,1.0,33
131,French Polynesia,36,0.0,36
132,Zambia,35,0.0,35
133,Barbados,33,0.0,33
134,Uganda,33,0.0,33
135,Togo,30,1.0,28
136,El Salvador,30,0.0,30
137,Niger,27,3.0,24
138,Bermuda,27,0.0,25
139,Mali,25,2.0,23
140,Ethiopia,23,0.0,19
141,Guinea,22,0.0,22
142,Congo,19,0.0,19
143,Tanzania,19,0.0,18
144,Djibouti,18,0.0,18
145,Maldives,17,0.0,4
146,Saint Martin,15,1.0,12
147,Haiti,15,0.0,14
148,New Caledonia,15,0.0,15
149,Bahamas,14,0.0,13
150,Myanmar,14,0.0,14
151,Cayman Islands,12,1.0,11
152,Equatorial Guinea,12,0.0,12
153,Eritrea,12,0.0,12
154,Mongolia,12,0.0,10
155,Curaçao,11,1.0,8
156,Dominica,11,0.0,11
157,Namibia,11,0.0,9
158,Syria,10,2.0,8
159,Greenland,10,0.0,8
160,Grenada,9,0.0,9
161,Saint Lucia,9,0.0,8
162,Eswatini,9,0.0,9
163,Guyana,8,1.0,7
164,Guinea-Bissau,8,0.0,8
165,Laos,8,0.0,8
166,Libya,8,0.0,8
167,Mozambique,8,0.0,8
168,Seychelles,8,0.0,8
169,Suriname,8,0.0,8
170,Angola,7,2.0,5
171,Gabon,7,1.0,6
172,Zimbabwe,7,1.0,6
173,Antigua and Barbuda,7,0.0,7
174,Saint Kitts and Nevis,7,0.0,7
175,Sudan,6,2.0,4
176,Cabo Verde,6,1.0,5
177,Benin,6,0.0,6
178,Vatican City,6,0.0,6
179,St. Barth,6,0.0,5
180,Sint Maarten,6,0.0,6
181,Mauritania,5,1.0,2
182,Nepal,5,0.0,4
183,Chad,5,0.0,5
184,Fiji,5,0.0,5
185,Montserrat,5,0.0,5
186,Turks and Caicos,5,0.0,5
187,Gambia,4,1.0,3
188,Nicaragua,4,1.0,3
189,Bhutan,4,0.0,4
190,Belize,3,0.0,3
191,Botswana,3,0.0,3
192,CAR,3,0.0,3
193,Liberia,3,0.0,3
194,Somalia,3,0.0,3
195,MS Zaandam,2,0.0,2
196,Anguilla,2,0.0,2
197,British Virgin Islands,2,0.0,2
198,Papua New Guinea,1,0.0,1
199,St. Vincent Grenadines,1,0.0,0
200,Timor-Leste,1,0.0,1
201,China,81470,3304.0,2466
