,Country/Region,Confirmed,Deaths,Recovered
154,Uganda,55,0.0,20.0
155,Bahamas,54,9.0,9.0
156,Libya,49,1.0,11.0
157,Guinea-Bissau,46,0.0,0.0
158,Macao,45,0.0,16.0
159,Haiti,44,3.0,0.0
160,Eritrea,39,0.0,3.0
161,Syria,38,2.0,5.0
162,Saint Martin,37,2.0,19.0
163,Benin,35,1.0,18.0
164,Maldives,34,0.0,16.0
165,Mozambique,34,0.0,2.0
166,Chad,33,0.0,8.0
167,Nepal,31,0.0,2.0
168,Mongolia,31,0.0,5.0
169,Sierra Leone,30,0.0,0.0
170,Zimbabwe,24,3.0,2.0
171,Angola,24,2.0,6.0
172,Antigua and Barbuda,23,3.0,3.0
173,Eswatini,22,1.0,8.0
174,Laos,19,0.0,2.0
175,Belize,18,2.0,0.0
176,New Caledonia,18,0.0,14.0
177,Timor-Leste,18,0.0,1.0
178,Malawi,17,2.0,3.0
179,Fiji,17,0.0,0.0
180,Dominica,16,0.0,8.0
181,Namibia,16,0.0,6.0
182,Botswana,15,1.0,0.0
183,Saint Lucia,15,0.0,11.0
184,Curaçao,14,1.0,11.0
185,Grenada,14,0.0,6.0
186,Saint Kitts and Nevis,14,0.0,0.0
187,CAR,12,0.0,4.0
188,St. Vincent Grenadines,12,0.0,1.0
189,Turks and Caicos,11,1.0,0.0
190,Falkland Islands,11,0.0,3.0
191,Greenland,11,0.0,11.0
192,Montserrat,11,0.0,2.0
193,Seychelles,11,0.0,5.0
194,Suriname,10,1.0,6.0
195,MS Zaandam,9,2.0,0.0
196,Nicaragua,9,2.0,6.0
197,Gambia,9,1.0,2.0
198,Vatican City,8,0.0,2.0
199,Mauritania,7,1.0,2.0
200,Papua New Guinea,7,0.0,0.0
201,St. Barth,6,0.0,5.0
202,Western Sahara,6,0.0,0.0
203,Burundi,5,1.0,0.0
204,Bhutan,5,0.0,2.0
205,British Virgin Islands,4,0.0,2.0
206,Sao Tome and Principe,4,0.0,0.0
207,South Sudan,4,0.0,0.0
208,Anguilla,3,0.0,1.0
209,Caribbean Netherlands,3,0.0,0.0
210,Saint Pierre Miquelon,1,0.0,0.0
211,Yemen,1,0.0,0.0
212,China,82719,4632.0,77029.0
